T1,T2,FAR_T,FAR,FRR_T,FRR,EER
0.17,0.13,0,72.99,23,100,86.00
0.17,0.14,0,78.16,26,100,89.00
0.17,0.15,0,82.64,29,100,91.00
0.17,0.16,0,86.01,29,100,93.00
0.17,0.17,0,89.17,31,100,95.00
0.17,0.18,0,91.49,31,100,96.00
0.17,0.19,0,93.02,31,100,97.00
0.17,0.7,0,100,78,99.29,100.00
0.17,0.71,0,100,78,99.29,100.00
0.17,0.72,0,100,78,99.29,100.00
0.17,0.73,0,100,78,99.29,100.00
0.17,0.74,0,100,78,99.64,100.00
0.17,0.75,0,100,79,99.64,100.00
0.17,0.76,0,100,79,99.64,100.00
0.17,0.77,0,100,79,99.64,100.00
0.17,0.78,0,100,79,99.64,100.00
0.17,0.79,0,100,79,99.64,100.00
0.17,0,0,0,0,100,50.00
0.17,0.01,0,4.24,5,100,52.00
0.17,0.02,0,5.24,7,100,53.00
0.17,0.03,0,7.53,10,100,54.00
0.17,0.04,0,11.77,10,100,56.00
0.17,0.05,0,16.77,12,100,58.00
0.17,0.06,0,23.65,14,100,62.00
0.17,0.07,0,29.83,17,100,65.00
0.17,0.08,0,37.53,17,100,69.00
0.17,0.09,0,45.73,23,100,73.00
0.17,0.8,0,100,78,99.29,100.00
0.17,0.81,0,100,78,99.29,100.00
0.17,0.82,0,100,78,99.29,100.00
0.17,0.83,0,100,78,99.29,100.00
0.17,0.84,0,100,78,99.29,100.00
0.17,0.85,0,100,78,99.29,100.00
0.17,0.86,0,100,78,99.29,100.00
0.17,0.87,0,100,78,99.29,100.00
0.17,0.88,0,100,78,99.29,100.00
0.17,0.89,0,100,78,99.29,100.00
0.17,0.9,0,100,78,98.93,99.00
0.17,0.91,0,100,78,98.93,99.00
0.17,0.92,0,100,79,98.93,99.00
0.17,0.93,0,100,79,98.93,99.00
0.17,0.94,0,100,80,98.93,99.00
0.17,0.95,0,100,80,98.93,99.00
0.17,0.96,0,100,80,98.93,99.00
0.17,0.97,0,100,80,98.93,99.00
0.17,0.98,0,100,80,98.93,99.00
0.17,0.99,0,100,80,98.57,99.00
0.18,0.4,0,99.97,58,100,100.00
0.18,0.41,0,99.97,58,100,100.00
0.18,0.42,0,99.97,60,100,100.00
0.18,0.43,0,99.97,60,100,100.00
0.18,0.44,0,99.97,62,100,100.00
0.18,0.45,0,100,62,100,100.00
0.18,0.46,0,100,65,100,100.00
0.18,0.47,0,100,70,100,100.00
0.18,0.48,0,100,72,100,100.00
0.18,0.49,0,100,74,100,100.00
0.18,0.3,0,99.48,50,100,100.00
0.18,0.31,0,99.58,50,100,100.00
0.18,0.32,0,99.72,52,100,100.00
0.18,0.33,0,99.72,58,100,100.00
0.18,0.34,0,99.76,58,100,100.00
0.18,0.35,0,99.83,58,100,100.00
0.18,0.36,0,99.9,58,100,100.00
0.18,0.37,0,99.97,58,100,100.00
0.18,0.38,0,99.97,58,100,100.00
0.18,0.39,0,99.97,58,100,100.00
0.18,0.5,0,100,74,100,100.00
0.18,0.51,0,100,74,100,100.00
0.18,0.52,0,100,74,100,100.00
0.18,0.53,0,100,77,100,100.00
0.18,0.54,0,100,77,100,100.00
0.18,0.55,0,100,77,100,100.00
0.18,0.56,0,100,77,100,100.00
0.18,0.57,0,100,77,100,100.00
0.18,0.58,0,100,77,100,100.00
0.18,0.59,0,100,77,100,100.00
0.18,0.2,0,95.1,36,100,98.00
0.18,0.21,0,96.04,39,100,98.00
0.18,0.22,0,96.63,43,100,98.00
0.18,0.23,0,97.19,44,100,99.00
0.18,0.24,0,97.4,48,100,99.00
0.18,0.25,0,97.92,49,100,99.00
0.18,0.26,0,98.4,50,100,99.00
0.18,0.27,0,98.85,52,100,99.00
0.18,0.28,0,99.17,52,100,100.00
0.18,0.29,0,99.27,52,100,100.00
0.18,0.6,0,100,79,100,100.00
0.18,0.61,0,100,78,99.64,100.00
0.18,0.62,0,100,78,99.64,100.00
0.18,0.63,0,100,78,99.64,100.00
0.18,0.64,0,100,78,99.29,100.00
0.18,0.65,0,100,78,99.29,100.00
0.18,0.66,0,100,78,99.29,100.00
0.18,0.67,0,100,78,99.29,100.00
0.18,0.68,0,100,78,99.29,100.00
0.18,0.69,0,100,78,99.29,100.00
0.18,0.1,0,54.34,23,100,77.00
0.18,0.11,0,62.01,23,100,81.00
0.18,0.12,0,67.95,23,100,84.00
0.18,0.13,0,73.96,23,100,87.00
0.18,0.14,0,79.1,26,100,90.00
0.18,0.15,0,83.44,29,100,92.00
0.18,0.16,0,86.6,29,100,93.00
0.18,0.17,0,89.65,31,100,95.00
0.18,0.18,0,91.81,31,100,96.00
0.18,0.19,0,93.51,31,100,97.00
0.18,0.7,0,100,78,99.29,100.00
0.18,0.71,0,100,78,99.29,100.00
0.18,0.72,0,100,78,99.29,100.00
0.18,0.73,0,100,78,99.29,100.00
0.18,0.74,0,100,78,99.64,100.00
0.18,0.75,0,100,79,99.64,100.00
0.18,0.76,0,100,79,99.64,100.00
0.18,0.77,0,100,79,99.64,100.00
0.18,0.78,0,100,79,99.64,100.00
0.18,0.79,0,100,79,99.64,100.00
0.18,0.8,0,100,78,99.29,100.00
0.18,0.81,0,100,78,99.29,100.00
0.18,0.82,0,100,78,99.29,100.00
0.18,0.83,0,100,78,99.29,100.00
0.18,0.84,0,100,78,98.93,99.00
0.18,0.85,0,100,78,98.93,99.00
0.18,0.86,0,100,78,98.93,99.00
0.18,0.87,0,100,80,98.93,99.00
0.18,0.88,0,100,80,98.93,99.00
0.18,0.89,0,100,80,98.93,99.00
0.18,0.9,0,100,80,98.21,99.00
0.18,0.91,0,100,80,98.21,99.00
0.18,0.92,0,100,80,98.21,99.00
0.18,0.93,0,100,80,97.86,99.00
0.18,0.94,0,100,80,97.86,99.00
0.18,0.95,0,100,80,97.86,99.00
0.18,0.96,0,100,80,97.86,99.00
0.18,0.97,0,100,80,97.86,99.00
0.18,0.98,0,100,80,97.86,99.00
0.18,0.99,0,100,80,97.14,99.00
0.18,0,0,0,0,100,50.00
0.18,0.01,0,4.38,5,100,52.00
0.18,0.02,0,5.38,7,100,53.00
0.18,0.03,0,7.67,10,100,54.00
0.18,0.04,0,12.05,10,100,56.00
0.18,0.05,0,17.22,13,100,59.00
0.18,0.06,0,24.41,15,100,62.00
0.18,0.07,0,30.87,17,100,65.00
0.18,0.08,0,38.68,17,100,69.00
0.18,0.09,0,47.19,23,100,74.00
0.19,0.4,0,99.97,58,100,100.00
0.19,0.41,0,99.97,58,100,100.00
0.19,0.42,0,99.97,62,100,100.00
0.19,0.43,0,99.97,62,100,100.00
0.19,0.44,0,99.97,62,100,100.00
0.19,0.45,0,100,62,100,100.00
0.19,0.46,0,100,66,100,100.00
0.19,0.47,0,100,74,100,100.00
0.19,0.48,0,100,74,100,100.00
0.19,0.49,0,100,77,100,100.00
0.19,0.3,0,99.51,50,100,100.00
0.19,0.31,0,99.62,50,100,100.00
0.19,0.32,0,99.76,52,100,100.00
0.19,0.33,0,99.76,58,100,100.00
0.19,0.34,0,99.79,58,100,100.00
0.19,0.35,0,99.86,58,100,100.00
0.19,0.36,0,99.93,58,100,100.00
0.19,0.37,0,99.97,58,100,100.00
0.19,0.38,0,99.97,58,100,100.00
0.19,0.39,0,99.97,58,100,100.00
0.19,0.2,0,95.49,36,100,98.00
0.19,0.21,0,96.39,39,100,98.00
0.19,0.22,0,97.01,43,100,99.00
0.19,0.23,0,97.6,44,100,99.00
0.19,0.24,0,97.81,48,100,99.00
0.19,0.25,0,98.23,49,100,99.00
0.19,0.26,0,98.61,50,100,99.00
0.19,0.27,0,98.89,52,100,99.00
0.19,0.28,0,99.2,52,100,100.00
0.19,0.29,0,99.31,52,100,100.00
0.19,0.1,0,55.69,23,100,78.00
0.19,0.11,0,63.37,23,100,82.00
0.19,0.12,0,69.27,23,100,85.00
0.19,0.13,0,75.07,23,100,88.00
0.19,0.14,0,80.24,26,100,90.00
0.19,0.15,0,84.24,29,100,92.00
0.19,0.16,0,87.36,29,100,94.00
0.19,0.17,0,90.28,31,100,95.00
0.19,0.18,0,92.26,31,100,96.00
0.19,0.19,0,93.89,34,100,97.00
0.19,0,0,0,0,100,50.00
0.19,0.01,0,4.58,6,100,52.00
0.19,0.02,0,5.59,7,100,53.00
0.19,0.03,0,8.06,10,100,54.00
0.19,0.04,0,12.6,10,100,56.00
0.19,0.05,0,17.85,15,100,59.00
0.19,0.06,0,25.24,16,100,63.00
0.19,0.07,0,31.87,18,100,66.00
0.19,0.08,0,39.72,18,100,70.00
0.19,0.09,0,48.54,23,100,74.00
0.19,0.6,0,100,79,99.64,100.00
0.19,0.61,0,100,79,99.29,100.00
0.19,0.62,0,100,79,99.29,100.00
0.19,0.63,0,100,79,99.29,100.00
0.19,0.64,0,100,79,99.29,100.00
0.19,0.65,0,100,79,99.29,100.00
0.19,0.66,0,100,79,98.93,99.00
0.19,0.67,0,100,79,98.93,99.00
0.19,0.68,0,100,79,98.93,99.00
0.19,0.69,0,100,79,98.93,99.00
0.19,0.5,0,100,77,100,100.00
0.19,0.51,0,100,77,100,100.00
0.19,0.52,0,100,77,100,100.00
0.19,0.53,0,100,72,99.64,100.00
0.19,0.54,0,100,72,99.64,100.00
0.19,0.55,0,100,75,99.64,100.00
0.19,0.56,0,100,79,99.64,100.00
0.19,0.57,0,100,79,99.64,100.00
0.19,0.58,0,100,79,99.64,100.00
0.19,0.59,0,100,79,99.64,100.00
0.19,0.8,0,100,80,98.93,99.00
0.19,0.81,0,100,80,98.93,99.00
0.19,0.82,0,100,80,98.93,99.00
0.19,0.83,0,100,80,98.93,99.00
0.19,0.84,0,100,80,98.57,99.00
0.19,0.85,0,100,80,98.57,99.00
0.19,0.86,0,100,80,98.57,99.00
0.19,0.87,0,100,78,98.21,99.00
0.19,0.88,0,100,78,98.21,99.00
0.19,0.89,0,100,78,98.21,99.00
0.19,0.9,0,100,78,97.5,99.00
0.19,0.91,0,100,78,97.5,99.00
0.19,0.92,0,100,79,97.5,99.00
0.19,0.93,0,100,79,97.14,99.00
0.19,0.94,0,100,79,96.79,98.00
0.19,0.95,0,100,79,96.79,98.00
0.19,0.96,0,100,79,96.79,98.00
0.19,0.97,0,100,79,96.79,98.00
0.19,0.98,0,100,79,96.79,98.00
0.19,0.99,0,100,80,96.07,98.00
0.19,0.7,0,100,79,98.93,99.00
0.19,0.71,0,100,79,98.93,99.00
0.19,0.72,0,100,79,98.93,99.00
0.19,0.73,0,100,79,98.93,99.00
0.19,0.74,0,100,79,99.29,100.00
0.19,0.75,0,100,79,99.29,100.00
0.19,0.76,0,100,79,99.29,100.00
0.19,0.77,0,100,79,99.29,100.00
0.19,0.78,0,100,80,99.29,100.00
0.19,0.79,0,100,80,99.29,100.00
0.2,0.4,0,99.97,62,100,100.00
0.2,0.41,0,99.97,62,100,100.00
0.2,0.42,0,99.97,67,100,100.00
0.2,0.43,0,99.97,67,100,100.00
0.2,0.44,0,99.97,67,100,100.00
0.2,0.45,0,100,67,100,100.00
0.2,0.46,0,100,67,100,100.00
0.2,0.47,0,100,74,100,100.00
0.2,0.48,0,100,74,100,100.00
0.2,0.49,0,100,77,100,100.00
0.2,0.3,0,99.55,50,100,100.00
0.2,0.31,0,99.65,50,100,100.00
0.2,0.32,0,99.79,52,100,100.00
0.2,0.33,0,99.79,58,100,100.00
0.2,0.34,0,99.83,58,100,100.00
0.2,0.35,0,99.86,58,100,100.00
0.2,0.36,0,99.93,58,100,100.00
0.2,0.37,0,99.97,58,100,100.00
0.2,0.38,0,99.97,58,100,100.00
0.2,0.39,0,99.97,58,100,100.00
0.2,0.2,0,96.04,36,100,98.00
0.2,0.21,0,96.81,39,100,98.00
0.2,0.22,0,97.4,43,100,99.00
0.2,0.23,0,97.92,44,100,99.00
0.2,0.24,0,98.09,48,100,99.00
0.2,0.25,0,98.44,49,100,99.00
0.2,0.26,0,98.75,50,100,99.00
0.2,0.27,0,98.99,52,100,99.00
0.2,0.28,0,99.24,52,100,100.00
0.2,0.29,0,99.34,52,100,100.00
0.2,0.5,0,100,77,100,100.00
0.2,0.51,0,100,77,100,100.00
0.2,0.52,0,100,77,100,100.00
0.2,0.53,0,100,73,99.64,100.00
0.2,0.54,0,100,74,99.64,100.00
0.2,0.55,0,100,78,99.64,100.00
0.2,0.56,0,100,79,99.64,100.00
0.2,0.57,0,100,79,99.64,100.00
0.2,0.58,0,100,79,99.64,100.00
0.2,0.59,0,100,79,99.64,100.00
0.2,0.6,0,100,79,98.93,99.00
0.2,0.61,0,100,79,98.21,99.00
0.2,0.62,0,100,79,98.21,99.00
0.2,0.63,0,100,79,98.21,99.00
0.2,0.64,0,100,79,98.21,99.00
0.2,0.65,0,100,79,98.21,99.00
0.2,0.66,0,100,79,98.21,99.00
0.2,0.67,0,100,79,98.57,99.00
0.2,0.68,0,100,79,98.57,99.00
0.2,0.69,0,100,79,98.57,99.00
0.2,0.1,0,57.36,23,100,79.00
0.2,0.11,0,65.17,26,100,83.00
0.2,0.12,0,70.9,26,100,85.00
0.2,0.13,0,76.6,26,100,88.00
0.2,0.14,0,81.56,26,100,91.00
0.2,0.15,0,85.31,29,100,93.00
0.2,0.16,0,88.37,29,100,94.00
0.2,0.17,0,91.11,31,100,96.00
0.2,0.18,0,92.92,31,100,96.00
0.2,0.19,0,94.41,34,100,97.00
0.2,0.7,0,100,79,98.57,99.00
0.2,0.71,0,100,79,98.57,99.00
0.2,0.72,0,100,79,98.57,99.00
0.2,0.73,0,100,79,98.57,99.00
0.2,0.74,0,100,79,98.57,99.00
0.2,0.75,0,100,79,98.57,99.00
0.2,0.76,0,100,79,98.57,99.00
0.2,0.77,0,100,79,98.21,99.00
0.2,0.78,0,100,80,98.21,99.00
0.2,0.79,0,100,80,98.57,99.00
0.2,0,0,0,0,100,50.00
0.2,0.01,0,4.65,6,100,52.00
0.2,0.02,0,5.73,7,100,53.00
0.2,0.03,0,8.26,10,100,54.00
0.2,0.04,0,13.06,12,100,57.00
0.2,0.05,0,18.44,18,100,59.00
0.2,0.06,0,26.01,18,100,63.00
0.2,0.07,0,33.19,20,100,67.00
0.2,0.08,0,41.28,20,100,71.00
0.2,0.09,0,50.17,23,100,75.00
0.2,0.9,0,100,79,97.14,99.00
0.2,0.91,0,100,79,97.14,99.00
0.2,0.92,0,100,78,96.79,98.00
0.2,0.93,0,100,79,96.79,98.00
0.2,0.94,0,100,79,96.43,98.00
0.2,0.95,0,100,79,96.43,98.00
0.2,0.96,0,100,79,96.43,98.00
0.2,0.97,0,100,79,96.43,98.00
0.2,0.98,0,100,79,96.43,98.00
0.2,0.99,0,100,80,96.07,98.00
0.2,0.8,0,100,80,98.21,99.00
0.2,0.81,0,100,80,98.21,99.00
0.2,0.82,0,100,80,98.21,99.00
0.2,0.83,0,100,80,98.21,99.00
0.2,0.84,0,100,80,97.86,99.00
0.2,0.85,0,100,80,97.86,99.00
0.2,0.86,0,100,80,97.86,99.00
0.2,0.87,0,100,79,97.5,99.00
0.2,0.88,0,100,79,97.5,99.00
0.2,0.89,0,100,79,97.5,99.00
0.21,0.4,0,99.97,62,100,100.00
0.21,0.41,0,99.97,62,100,100.00
0.21,0.42,0,99.97,67,100,100.00
0.21,0.43,0,99.97,67,100,100.00
0.21,0.44,0,99.97,67,100,100.00
0.21,0.45,0,100,67,100,100.00
0.21,0.46,0,100,69,100,100.00
0.21,0.47,0,100,74,100,100.00
0.21,0.48,0,100,74,100,100.00
0.21,0.49,0,100,77,100,100.00
0.21,0.3,0,99.58,50,100,100.00
0.21,0.31,0,99.69,50,100,100.00
0.21,0.32,0,99.83,52,100,100.00
0.21,0.33,0,99.83,58,100,100.00
0.21,0.34,0,99.86,58,100,100.00
0.21,0.35,0,99.86,58,100,100.00
0.21,0.36,0,99.93,58,100,100.00
0.21,0.37,0,99.97,58,100,100.00
0.21,0.38,0,99.97,58,100,100.00
0.21,0.39,0,99.97,58,100,100.00
0.21,0.2,0,96.35,36,100,98.00
0.21,0.21,0,96.94,39,100,98.00
0.21,0.22,0,97.5,43,100,99.00
0.21,0.23,0,98.02,44,100,99.00
0.21,0.24,0,98.19,48,100,99.00
0.21,0.25,0,98.47,49,100,99.00
0.21,0.26,0,98.78,50,100,99.00
0.21,0.27,0,98.99,52,100,99.00
0.21,0.28,0,99.27,52,100,100.00
0.21,0.29,0,99.38,52,100,100.00
0.21,0.5,0,100,77,100,100.00
0.21,0.51,0,100,77,100,100.00
0.21,0.52,0,100,77,100,100.00
0.21,0.53,0,100,73,99.64,100.00
0.21,0.54,0,100,79,99.64,100.00
0.21,0.55,0,100,79,99.64,100.00
0.21,0.56,0,100,79,99.64,100.00
0.21,0.57,0,100,79,99.64,100.00
0.21,0.58,0,100,79,99.64,100.00
0.21,0.59,0,100,79,99.64,100.00
0.21,0.6,0,100,79,98.57,99.00
0.21,0.61,0,100,79,98.21,99.00
0.21,0.62,0,100,79,98.21,99.00
0.21,0.63,0,100,79,98.21,99.00
0.21,0.64,0,100,79,98.21,99.00
0.21,0.65,0,100,79,98.21,99.00
0.21,0.66,0,100,79,98.21,99.00
0.21,0.67,0,100,79,98.57,99.00
0.21,0.68,0,100,79,98.57,99.00
0.21,0.69,0,100,79,98.57,99.00
0.21,0.1,0,58.96,24,100,79.00
0.21,0.11,0,66.7,26,100,83.00
0.21,0.12,0,72.19,26,100,86.00
0.21,0.13,0,77.67,26,100,89.00
0.21,0.14,0,82.43,29,100,91.00
0.21,0.15,0,86.11,29,100,93.00
0.21,0.16,0,88.99,29,100,94.00
0.21,0.17,0,91.56,31,100,96.00
0.21,0.18,0,93.33,31,100,97.00
0.21,0.19,0,94.86,34,100,97.00
0.21,0.7,0,100,79,98.57,99.00
0.21,0.71,0,100,79,98.57,99.00
0.21,0.72,0,100,79,98.57,99.00
0.21,0.73,0,100,79,98.57,99.00
0.21,0.74,0,100,79,98.57,99.00
0.21,0.75,0,100,79,98.57,99.00
0.21,0.76,0,100,79,98.57,99.00
0.21,0.77,0,100,79,98.21,99.00
0.21,0.78,0,100,80,98.21,99.00
0.21,0.79,0,100,80,98.57,99.00
0.21,0.9,0,100,80,97.14,99.00
0.21,0.91,0,100,80,97.14,99.00
0.21,0.92,0,100,80,96.43,98.00
0.21,0.93,0,100,80,96.07,98.00
0.21,0.94,0,100,80,95.71,98.00
0.21,0.95,0,100,80,95.71,98.00
0.21,0.96,0,100,80,95.71,98.00
0.21,0.97,0,100,80,95.71,98.00
0.21,0.98,0,100,80,95.71,98.00
0.21,0.99,0,100,80,95,97.00
0.21,0.8,0,100,80,97.86,99.00
0.21,0.81,0,100,80,97.86,99.00
0.21,0.82,0,100,80,97.86,99.00
0.21,0.83,0,100,80,97.86,99.00
0.21,0.84,0,100,80,97.86,99.00
0.21,0.85,0,100,80,97.86,99.00
0.21,0.86,0,100,80,97.86,99.00
0.21,0.87,0,100,80,97.5,99.00
0.21,0.88,0,100,80,97.5,99.00
0.21,0.89,0,100,80,97.5,99.00
0.21,0,0,0,0,100,50.00
0.21,0.01,0,4.76,6,100,52.00
0.21,0.02,0,5.97,7,100,53.00
0.21,0.03,0,8.65,10,100,54.00
0.21,0.04,0,13.68,12,100,57.00
0.21,0.05,0,19.1,18,100,60.00
0.21,0.06,0,26.77,18,100,63.00
0.21,0.07,0,34.24,20,100,67.00
0.21,0.08,0,42.4,20,100,71.00
0.21,0.09,0,51.7,23,100,76.00
0.22,0.4,0,99.97,67,100,100.00
0.22,0.41,0,99.97,67,100,100.00
0.22,0.42,0,99.97,73,100,100.00
0.22,0.43,0,99.97,73,100,100.00
0.22,0.44,0,99.97,73,100,100.00
0.22,0.45,0,100,73,100,100.00
0.22,0.46,0,100,73,100,100.00
0.22,0.47,0,100,74,100,100.00
0.22,0.48,0,100,74,100,100.00
0.22,0.49,0,100,77,100,100.00
0.22,0.3,0,99.69,62,100,100.00
0.22,0.31,0,99.79,62,100,100.00
0.22,0.32,0,99.9,62,100,100.00
0.22,0.33,0,99.9,62,100,100.00
0.22,0.34,0,99.9,62,100,100.00
0.22,0.35,0,99.9,62,100,100.00
0.22,0.36,0,99.93,62,100,100.00
0.22,0.37,0,99.97,62,100,100.00
0.22,0.38,0,99.97,62,100,100.00
0.22,0.39,0,99.97,62,100,100.00
0.22,0.2,0,96.63,39,100,98.00
0.22,0.21,0,97.15,45,100,99.00
0.22,0.22,0,97.78,45,100,99.00
0.22,0.23,0,98.23,45,100,99.00
0.22,0.24,0,98.4,48,100,99.00
0.22,0.25,0,98.68,50,100,99.00
0.22,0.26,0,98.99,50,100,99.00
0.22,0.27,0,99.17,56,100,100.00
0.22,0.28,0,99.41,62,100,100.00
0.22,0.29,0,99.51,62,100,100.00
0.22,0.1,0,60.17,24,100,80.00
0.22,0.11,0,68.02,26,100,84.00
0.22,0.12,0,73.51,26,100,87.00
0.22,0.13,0,78.85,28,100,89.00
0.22,0.14,0,83.68,29,100,92.00
0.22,0.15,0,87.15,29,100,94.00
0.22,0.16,0,90.03,34,100,95.00
0.22,0.17,0,92.29,34,100,96.00
0.22,0.18,0,93.99,34,100,97.00
0.22,0.19,0,95.35,39,100,98.00
0.22,0,0,0,0,100,50.00
0.22,0.01,0,4.9,6,100,52.00
0.22,0.02,0,6.11,7,100,53.00
0.22,0.03,0,8.89,10,100,54.00
0.22,0.04,0,14.06,12,100,57.00
0.22,0.05,0,19.69,18,100,60.00
0.22,0.06,0,27.57,18,100,64.00
0.22,0.07,0,35.03,20,100,68.00
0.22,0.08,0,43.51,20,100,72.00
0.22,0.09,0,52.81,23,100,76.00
0.22,0.5,0,100,78,100,100.00
0.22,0.51,0,100,78,100,100.00
0.22,0.52,0,100,78,100,100.00
0.22,0.53,0,100,78,99.64,100.00
0.22,0.54,0,100,79,99.64,100.00
0.22,0.55,0,100,79,99.29,100.00
0.22,0.56,0,100,79,99.29,100.00
0.22,0.57,0,100,79,99.29,100.00
0.22,0.58,0,100,79,99.29,100.00
0.22,0.59,0,100,79,99.29,100.00
0.22,0.6,0,100,79,98.57,99.00
0.22,0.61,0,100,79,98.21,99.00
0.22,0.62,0,100,79,98.21,99.00
0.22,0.63,0,100,79,98.21,99.00
0.22,0.64,0,100,79,98.21,99.00
0.22,0.65,0,100,79,98.21,99.00
0.22,0.66,0,100,79,98.21,99.00
0.22,0.67,0,100,79,98.57,99.00
0.22,0.68,0,100,79,98.57,99.00
0.22,0.69,0,100,79,98.57,99.00
0.22,0.8,0,100,80,97.5,99.00
0.22,0.81,0,100,80,97.5,99.00
0.22,0.82,0,100,80,97.5,99.00
0.22,0.83,0,100,80,96.79,98.00
0.22,0.84,0,100,80,96.79,98.00
0.22,0.85,0,100,80,96.79,98.00
0.22,0.86,0,100,80,96.79,98.00
0.22,0.87,0,100,80,96.43,98.00
0.22,0.88,0,100,80,96.43,98.00
0.22,0.89,0,100,80,96.43,98.00
0.22,0.7,0,100,79,98.57,99.00
0.22,0.71,0,100,79,98.57,99.00
0.22,0.72,0,100,79,98.57,99.00
0.22,0.73,0,100,79,98.21,99.00
0.22,0.74,0,100,79,98.21,99.00
0.22,0.75,0,100,79,98.21,99.00
0.22,0.76,0,100,79,98.57,99.00
0.22,0.77,0,100,80,97.86,99.00
0.22,0.78,0,100,80,97.86,99.00
0.22,0.79,0,100,80,98.21,99.00
0.22,0.9,0,100,80,96.07,98.00
0.22,0.91,0,100,80,96.07,98.00
0.22,0.92,0,100,80,95.36,98.00
0.22,0.93,0,100,80,95,97.00
0.22,0.94,0,100,80,94.29,97.00
0.22,0.95,0,100,80,94.29,97.00
0.22,0.96,0,100,80,94.29,97.00
0.22,0.97,0,100,80,94.29,97.00
0.22,0.98,0,100,80,94.29,97.00
0.22,0.99,0,100,80,93.57,97.00
0.23,0.4,0,99.97,67,100,100.00
0.23,0.41,0,99.97,67,100,100.00
0.23,0.42,0,99.97,73,100,100.00
0.23,0.43,0,99.97,73,100,100.00
0.23,0.44,0,99.97,73,100,100.00
0.23,0.45,0,100,73,100,100.00
0.23,0.46,0,100,73,100,100.00
0.23,0.47,0,100,74,100,100.00
0.23,0.48,0,100,74,100,100.00
0.23,0.49,0,100,77,100,100.00
0.23,0.3,0,99.69,62,100,100.00
0.23,0.31,0,99.79,62,100,100.00
0.23,0.32,0,99.9,62,100,100.00
0.23,0.33,0,99.9,62,100,100.00
0.23,0.34,0,99.9,62,100,100.00
0.23,0.35,0,99.9,62,100,100.00
0.23,0.36,0,99.93,62,100,100.00
0.23,0.37,0,99.97,62,100,100.00
0.23,0.38,0,99.97,62,100,100.00
0.23,0.39,0,99.97,62,100,100.00
0.23,0.2,0,96.74,39,100,98.00
0.23,0.21,0,97.26,45,100,99.00
0.23,0.22,0,97.85,45,100,99.00
0.23,0.23,0,98.3,45,100,99.00
0.23,0.24,0,98.47,48,100,99.00
0.23,0.25,0,98.75,50,100,99.00
0.23,0.26,0,99.06,50,100,100.00
0.23,0.27,0,99.24,56,100,100.00
0.23,0.28,0,99.41,62,100,100.00
0.23,0.29,0,99.51,62,100,100.00
0.23,0.5,0,100,78,100,100.00
0.23,0.51,0,100,78,100,100.00
0.23,0.52,0,100,78,100,100.00
0.23,0.53,0,100,78,99.64,100.00
0.23,0.54,0,100,79,99.64,100.00
0.23,0.55,0,100,79,99.29,100.00
0.23,0.56,0,100,79,99.29,100.00
0.23,0.57,0,100,79,99.29,100.00
0.23,0.58,0,100,79,99.29,100.00
0.23,0.59,0,100,79,99.29,100.00
0.23,0.6,0,100,79,98.57,99.00
0.23,0.61,0,100,79,98.21,99.00
0.23,0.62,0,100,79,98.21,99.00
0.23,0.63,0,100,79,98.21,99.00
0.23,0.64,0,100,79,98.21,99.00
0.23,0.65,0,100,79,98.21,99.00
0.23,0.66,0,100,79,98.21,99.00
0.23,0.67,0,100,79,98.57,99.00
0.23,0.68,0,100,79,98.57,99.00
0.23,0.69,0,100,79,98.57,99.00
0.23,0.1,0,61.32,24,100,81.00
0.23,0.11,0,68.99,26,100,84.00
0.23,0.12,0,74.41,26,100,87.00
0.23,0.13,0,79.72,28,100,90.00
0.23,0.14,0,84.38,29,100,92.00
0.23,0.15,0,87.74,31,100,94.00
0.23,0.16,0,90.49,34,100,95.00
0.23,0.17,0,92.6,35,100,96.00
0.23,0.18,0,94.17,35,100,97.00
0.23,0.19,0,95.49,39,100,98.00
0.23,0.7,0,100,79,98.57,99.00
0.23,0.71,0,100,79,98.57,99.00
0.23,0.72,0,100,79,98.57,99.00
0.23,0.73,0,100,79,97.86,99.00
0.23,0.74,0,100,79,97.86,99.00
0.23,0.75,0,100,79,97.86,99.00
0.23,0.76,0,100,80,98.21,99.00
0.23,0.77,0,100,80,97.5,99.00
0.23,0.78,0,100,80,97.14,99.00
0.23,0.79,0,100,80,97.14,99.00
0.23,0,0,0,0,100,50.00
0.23,0.01,0,5.07,6,100,53.00
0.23,0.02,0,6.32,9,100,53.00
0.23,0.03,0,9.13,10,100,55.00
0.23,0.04,0,14.41,13,100,57.00
0.23,0.05,0,20.28,18,100,60.00
0.23,0.06,0,28.26,18,100,64.00
0.23,0.07,0,35.83,20,100,68.00
0.23,0.08,0,44.44,20,100,72.00
0.23,0.09,0,53.92,23,100,77.00
0.23,0.8,0,100,80,97.14,99.00
0.23,0.81,0,100,80,97.14,99.00
0.23,0.82,0,100,80,97.14,99.00
0.23,0.83,0,100,80,96.43,98.00
0.23,0.84,0,100,80,96.43,98.00
0.23,0.85,0,100,80,96.43,98.00
0.23,0.86,0,100,80,96.43,98.00
0.23,0.87,0,100,80,96.43,98.00
0.23,0.88,0,100,80,95.36,98.00
0.23,0.89,0,100,80,95.36,98.00
0.23,0.9,0,100,80,95,97.00
0.23,0.91,0,100,80,94.64,97.00
0.23,0.92,0,100,80,93.93,97.00
0.23,0.93,0,100,80,93.57,97.00
