T1,T2,T3,FAR,FRR,EER
1.100,0.067,74,20.16,29.78,24.97
1.100,0.068,74,21.38,29.11,25.24
1.100,0.069,74,22.20,28.67,25.43
1.100,0.070,74,23.67,27.33,25.50
1.100,0.071,85,19.07,30.89,24.98
1.100,0.072,95,15.89,34.22,25.06
1.100,0.073,102,13.11,36.00,24.56
1.100,0.074,102,13.91,35.78,24.84
1.100,0.075,102,14.87,35.11,24.99
1.100,0.076,102,15.71,33.78,24.74
1.100,0.077,102,16.84,33.11,24.98
1.100,0.078,95,22.33,27.78,25.06
1.100,0.079,95,23.47,26.89,25.18
1.100,0.080,102,20.36,29.56,24.96
1.100,0.081,102,21.51,28.67,25.09
1.100,0.082,102,22.91,27.33,25.12
1.100,0.083,102,23.98,26.89,25.43
1.100,0.084,120,15.00,36.00,25.50
1.100,0.085,120,16.07,34.67,25.37
1.100,0.086,122,16.27,34.67,25.47
1.100,0.087,122,17.02,33.78,25.40
1.100,0.088,125,16.56,34.67,25.61
1.100,0.089,137,13.24,38.00,25.62
1.100,0.090,137,13.98,37.33,25.66
1.100,0.091,139,13.84,37.56,25.70
1.100,0.092,142,14.33,37.11,25.72
1.100,0.093,148,12.40,39.56,25.98
1.100,0.094,139,17.22,34.44,25.83
1.100,0.095,150,13.18,38.67,25.92
1.100,0.096,150,14.02,37.78,25.90
1.100,0.097,156,12.73,38.89,25.81
1.100,0.098,156,13.87,37.56,25.71
1.100,0.099,153,15.42,35.56,25.49
1.100,0.100,153,16.38,33.78,25.08
1.100,0.101,153,17.53,33.33,25.43
1.100,0.102,153,18.56,32.44,25.50
1.100,0.103,153,19.73,32.00,25.87
1.100,0.104,153,20.69,31.11,25.90
1.100,0.105,171,14.71,37.33,26.02
1.100,0.106,178,13.33,38.44,25.89
1.100,0.107,178,14.22,38.00,26.11
1.100,0.108,171,17.40,34.67,26.03
1.100,0.109,175,16.47,35.78,26.12
1.100,0.110,175,17.40,34.44,25.92
1.100,0.111,182,15.22,36.44,25.83
1.100,0.112,182,16.22,35.11,25.67
1.100,0.113,182,17.40,34.67,26.03
1.100,0.114,184,18.31,34.44,26.38
1.100,0.115,185,18.87,34.44,26.66
1.100,0.116,203,13.38,40.00,26.69
1.100,0.117,200,14.47,39.11,26.79
1.100,0.118,203,15.18,38.00,26.59
1.100,0.119,200,16.42,36.89,26.66
1.200,0.020,30,17.24,36.44,26.84
1.200,0.021,30,17.56,36.22,26.89
1.200,0.022,30,17.91,35.78,26.84
1.200,0.023,29,18.89,34.00,26.44
1.200,0.024,30,18.69,33.78,26.23
1.200,0.025,30,19.16,33.11,26.13
1.200,0.026,30,19.67,32.22,25.94
1.200,0.027,30,20.20,32.00,26.10
1.200,0.028,30,20.82,31.11,25.97
1.200,0.029,34,18.13,33.78,25.96
1.200,0.030,34,18.47,33.33,25.90
1.200,0.031,34,18.82,33.11,25.97
1.200,0.032,34,19.24,32.67,25.96
1.200,0.033,34,19.78,32.22,26.00
1.200,0.034,34,20.27,31.56,25.91
1.200,0.035,34,20.76,30.22,25.49
1.200,0.036,30,26.49,25.11,25.80
1.200,0.037,34,22.33,29.11,25.72
1.200,0.038,34,23.16,28.22,25.69
1.200,0.039,34,23.91,28.00,25.96
1.200,0.040,37,19.89,31.56,25.72
1.200,0.041,37,20.98,30.67,25.82
1.200,0.042,45,17.87,33.78,25.82
1.200,0.043,45,18.78,33.11,25.94
1.200,0.044,56,13.71,38.67,26.19
1.200,0.045,45,20.58,31.78,26.18
1.200,0.046,60,13.62,38.89,26.26
1.200,0.047,57,15.36,36.89,26.12
1.200,0.048,57,15.93,36.44,26.19
1.200,0.049,63,14.42,38.00,26.21
1.200,0.050,68,12.91,38.67,25.79
1.200,0.051,69,13.09,37.78,25.43
1.200,0.052,68,13.91,36.22,25.07
1.200,0.053,68,14.44,35.33,24.89
1.200,0.054,68,15.13,34.89,25.01
1.200,0.055,68,15.82,34.67,25.24
1.200,0.056,68,16.64,34.00,25.32
1.200,0.057,68,17.53,32.89,25.21
1.200,0.058,74,14.38,35.33,24.86
1.200,0.059,74,15.16,34.44,24.80
1.200,0.060,74,15.82,33.56,24.69
1.200,0.061,74,16.62,32.00,24.31
1.200,0.062,74,17.80,31.56,24.68
1.200,0.063,74,18.73,30.89,24.81
1.200,0.064,74,19.64,30.67,25.16
1.200,0.065,74,20.58,29.78,25.18
1.200,0.066,74,21.80,29.33,25.57
1.200,0.067,74,22.98,28.67,25.82
1.200,0.068,87,17.40,34.44,25.92
1.200,0.069,87,18.38,34.00,26.19
1.200,0.070,95,16.07,35.56,25.81
1.200,0.071,95,17.33,33.33,25.33
1.200,0.072,95,18.29,31.56,24.92
1.200,0.073,102,15.47,33.11,24.29
1.200,0.074,100,16.96,32.44,24.70
1.200,0.075,102,17.62,32.44,25.03
1.200,0.076,102,18.64,31.56,25.10
1.200,0.077,102,19.78,31.11,25.44
1.200,0.078,109,16.51,34.00,25.26
1.200,0.079,110,17.27,33.33,25.30
1.200,0.080,102,23.69,27.56,25.62
1.200,0.081,102,24.96,26.67,25.81
1.200,0.082,109,21.42,30.00,25.71
1.200,0.083,109,22.24,29.33,25.79
1.200,0.084,124,16.20,34.89,25.54
1.200,0.085,122,18.07,33.56,25.81
1.200,0.086,135,13.82,37.56,25.69
1.200,0.087,139,13.09,38.22,25.66
1.200,0.088,139,14.00,37.56,25.78
1.200,0.089,148,11.53,39.56,25.54
1.200,0.090,138,16.42,34.67,25.54
1.200,0.091,148,13.47,38.00,25.73
1.200,0.092,148,14.38,36.89,25.63
1.200,0.093,148,15.44,36.67,26.06
1.200,0.094,148,16.56,36.00,26.28
1.200,0.095,158,13.89,38.22,26.06
1.200,0.096,158,14.47,38.00,26.23
1.200,0.097,156,16.07,36.44,26.26
1.200,0.098,156,17.07,35.11,26.09
1.200,0.099,156,17.96,34.00,25.98
1.200,0.100,153,20.00,31.78,25.89
1.200,0.101,153,21.13,31.11,26.12
1.200,0.102,174,14.31,38.00,26.16
1.200,0.103,174,15.09,37.56,26.32
1.200,0.104,174,16.00,36.89,26.44
1.200,0.105,185,13.07,39.78,26.42
1.200,0.106,185,13.87,38.89,26.38
1.200,0.107,185,14.76,38.44,26.60
1.200,0.108,184,15.76,37.56,26.66
1.200,0.109,184,16.76,36.67,26.71
1.200,0.110,190,15.67,37.33,26.50
1.200,0.111,190,16.62,36.67,26.64
1.200,0.112,184,20.18,33.33,26.76
1.200,0.113,184,21.27,32.22,26.74
1.200,0.114,200,15.60,38.67,27.13
1.200,0.115,200,16.56,37.78,27.17
1.200,0.116,200,17.49,36.89,27.19
1.200,0.117,215,14.42,39.78,27.10
1.200,0.118,220,13.13,41.33,27.23
1.200,0.119,220,13.93,41.33,27.63
1.300,0.020,28,19.24,34.89,27.07
1.300,0.021,29,19.09,35.11,27.10
1.300,0.022,29,19.53,34.67,27.10
1.300,0.023,29,19.93,33.33,26.63
1.300,0.024,29,20.56,32.22,26.39
1.300,0.025,30,20.22,32.44,26.33
1.300,0.026,30,20.87,31.56,26.21
1.300,0.027,30,21.44,31.11,26.28
1.300,0.028,29,22.76,29.33,26.04
1.300,0.029,29,23.38,29.11,26.24
1.300,0.030,34,19.56,33.11,26.33
1.300,0.031,34,19.96,33.11,26.53
1.300,0.032,29,25.36,27.78,26.57
1.300,0.033,34,21.09,32.22,26.66
1.300,0.034,34,21.64,31.33,26.49
1.300,0.035,34,22.24,29.56,25.90
1.300,0.036,30,28.22,24.22,26.22
1.300,0.037,34,24.13,28.22,26.18
1.300,0.038,34,24.96,27.33,26.14
1.300,0.039,37,20.80,31.11,25.96
1.300,0.040,45,17.78,33.78,25.78
1.300,0.041,45,18.49,33.11,25.80
1.300,0.042,45,19.09,32.67,25.88
1.300,0.043,56,14.29,37.78,26.03
1.300,0.044,56,14.91,37.56,26.23
1.300,0.045,57,15.51,36.89,26.20
1.300,0.046,57,16.22,36.22,26.22
1.300,0.047,57,16.89,35.33,26.11
1.300,0.048,57,17.51,34.67,26.09
1.300,0.049,63,16.00,36.67,26.33
1.300,0.050,68,14.33,37.56,25.94
1.300,0.051,68,14.73,36.89,25.81
1.300,0.052,68,15.42,35.33,25.38
1.300,0.053,68,16.18,34.22,25.20
1.300,0.054,72,14.38,36.00,25.19
1.300,0.055,74,14.09,36.44,25.27
1.300,0.056,74,14.64,36.22,25.43
1.300,0.057,74,15.42,35.56,25.49
1.300,0.058,74,16.11,33.78,24.94
1.300,0.059,74,17.09,32.67,24.88
1.300,0.060,74,18.22,32.00,25.11
1.300,0.061,74,19.20,30.89,25.04
1.300,0.062,76,19.04,31.78,25.41
1.300,0.063,76,20.07,31.33,25.70
1.300,0.064,85,17.07,35.11,26.09
1.300,0.065,76,22.31,29.78,26.04
1.300,0.066,85,19.33,33.33,26.33
1.300,0.067,85,20.51,32.89,26.70
1.300,0.068,85,21.60,32.00,26.80
1.300,0.069,100,14.82,38.89,26.86
1.300,0.070,103,14.73,38.22,26.48
1.300,0.071,95,20.24,31.33,25.79
1.300,0.072,95,21.40,29.56,25.48
1.300,0.073,102,18.02,31.56,24.79
1.300,0.074,102,19.20,31.33,25.27
1.300,0.075,112,14.62,36.22,25.42
1.300,0.076,110,16.58,34.00,25.29
1.300,0.077,110,17.76,33.78,25.77
1.300,0.078,110,19.00,31.78,25.39
1.300,0.079,110,20.40,30.67,25.53
1.300,0.080,124,15.47,36.00,25.73
1.300,0.081,124,16.24,35.33,25.79
1.300,0.082,135,13.09,38.67,25.88
1.300,0.083,135,13.93,37.78,25.86
1.300,0.084,124,19.42,32.44,25.93
1.300,0.085,135,15.62,36.00,25.81
1.300,0.086,135,16.64,34.89,25.77
1.300,0.087,148,12.38,38.89,25.63
1.300,0.088,148,13.47,38.44,25.96
1.300,0.089,138,18.62,33.11,25.87
1.300,0.090,155,12.64,39.11,25.88
1.300,0.091,153,14.29,37.78,26.03
1.300,0.092,148,17.42,35.33,26.38
1.300,0.093,148,18.49,34.44,26.47
1.300,0.094,148,19.84,33.56,26.70
1.300,0.095,165,14.51,38.89,26.70
1.300,0.096,165,15.22,38.22,26.72
1.300,0.097,153,20.60,33.33,26.97
1.300,0.098,178,12.76,40.44,26.60
1.300,0.099,178,13.60,39.56,26.58
1.300,0.100,178,14.27,38.67,26.47
1.300,0.101,178,15.31,38.00,26.66
1.300,0.102,178,16.24,37.11,26.68
1.300,0.103,178,17.27,36.22,26.74
1.300,0.104,178,18.13,35.78,26.96
1.300,0.105,185,15.82,38.44,27.13
1.300,0.106,196,12.89,41.33,27.11
1.300,0.107,198,13.24,41.33,27.29
1.300,0.108,198,13.93,40.44,27.19
1.300,0.109,197,15.33,38.67,27.00
1.300,0.110,200,14.87,38.89,26.88
1.300,0.111,200,15.96,38.00,26.98
1.300,0.112,200,17.04,37.33,27.19
1.300,0.113,200,18.16,36.22,27.19
1.300,0.114,220,12.58,42.00,27.29
1.300,0.115,217,14.56,40.00,27.28
1.300,0.116,222,13.60,40.89,27.24
1.300,0.117,231,11.96,42.89,27.42
1.300,0.118,228,13.91,40.89,27.40
1.300,0.119,240,11.29,43.78,27.53
